store_name,category,rating,visited_review,blog_review,address,taste_value,menu
쿠키가닉,"<selenium.webdriver.remote.webelement.WebElement (session=""bf98337748a8c2fa7dfeca82a81cc11a"", element=""f.82D44D8910C58E1943ED34FF380D5E72.d.88AFBF7B44BE0EF8F2BB92231A7A7304.e.47665"")>",별점 4.52,방문자 리뷰 225,"블로그 리뷰 1,195",경기 수원시 영통구 청명남로4번길 6 쿠키가닉,0.052,"메뉴: 붕어빵 수제쿠키, 가격: 2,600원
메뉴: 알뜰건강 과자세트, 가격: 9,000원
메뉴: 알뜰이쁨 과자세트, 가격: 9,000원
메뉴: 티타임세트, 가격: 14,000원
메뉴: 알뜰모음세트, 가격: 21,000원
메뉴: 쿠키가닉 A세트, 가격: 28,000원
메뉴: 쿠키가닉 B 세트, 가격: 39,000원
메뉴: 쿠키가닉 C 세트, 가격: 49,000원
메뉴: 쿠키가닉3종 책가방세트, 가격: 6,500원
메뉴: 오렌지스노우볼, 가격: 7,900원
메뉴: 초코렛 크렉클스, 가격: 9,500원
메뉴: 참깨 버터링 쿠키, 가격: 7,900원
메뉴: 아망디오 쇼콜라, 가격: 9,500원
메뉴: 건강과자모음세트, 가격: 7,200원
메뉴: 완소과자모음세트, 가격: 7,500원
메뉴: 이쁨과자모음세트, 가격: 7,200원
메뉴: 레몬, 오렌지 샤브레 쿠키, 가격: 1,200원
메뉴: 크랜베리하트, 복분자쿠키, 가격: 1,200원
메뉴: 검은콩호두, 초코스파이럴쿠키, 가격: 1,200원
메뉴: 유기농말차, 복분자 스파이럴, 가격: 1,200원
메뉴: 유기농말차크랜베리, 단호박샤브레, 가격: 1,200원
메뉴: 구운피칸쿠키, 검은깨쿠키, 가격: 1,200원
메뉴: 캐슈넛&초코칩쿠키, 가격: 1,400원
메뉴: 크림치즈큐브쿠키, 가격: 1,200원
메뉴: 바닐라빈큐브쿠키, 가격: 1,200원
메뉴: 팬더맨쿠키, 가격: 1,700원
메뉴: 백련초하트곰쿠키, 가격: 1,600원
메뉴: 그소녀, 그소년 쿠키, 가격: 1,800원
메뉴: 유기농 수박막대쿠키, 가격: 2,300원
메뉴: 쿠키가닉막대쿠키, 가격: 2,300원
메뉴: 딸기 쿠키가닉막대쿠키, 가격: 2,300원
메뉴: 유기농 치즈쿠키, 가격: 7,900원
메뉴: 초코렛 &아몬드 비스코티, 가격: 7,900원
메뉴: 크림치즈&레몬스콘, 가격: 1,500원
메뉴: 붕어빵 수제쿠키, 가격: 2,600원
메뉴: 피칸&초코렛 샌드쿠키, 가격: 13,500원
메뉴: 비숑프리제 쿠키, 가격: 2,500원
메뉴: 프리티 캣 쿠키, 가격: 2,500원
메뉴: 그소녀소년쿠키세트, 가격: 3,900원
메뉴: 쿠키가닉3총사세트(쇼핑백박스포장), 가격: 6,500원
메뉴: 쿠키가닉3총사세트 (레이스포장), 가격: 6,200원
메뉴: 크림치즈 블루베리 타르트, 가격: 65,000원
메뉴: 애플타르트, 가격: 55,000원
메뉴: 호두타르트, 가격: 45,000원
메뉴: 돌,결혼 답례품 세트 입니다., 가격: 6,500원
메뉴: 레이스포장, 가격: 300원
메뉴: 쇼핑백 리본박스 포장, 가격: 600원
메뉴: 종이상자 소, 가격: 1,000원
메뉴: 종이상자 대, 가격: 2,000원
메뉴: 쇼핑백, 가격: 300원"
KFC 영통씨네마점,"<selenium.webdriver.remote.webelement.WebElement (session=""bf98337748a8c2fa7dfeca82a81cc11a"", element=""f.B94C917AF7FB78CF3EBD5C6E15DC09BB.d.22489E045BDAD4BC09323BB522C3B481.e.52762"")>",별점 4.38,"방문자 리뷰 3,748",블로그 리뷰 85,경기 수원시 영통구 청명남로 40,0.465,"메뉴: 꿀조합파티팩, 가격: 36,500원
메뉴: 켄치밥징거타워팩, 가격: 25,900원
메뉴: 갓양념켄치밥징거팩, 가격: 19,900원
메뉴: 데리야끼켄치밥징거팩, 가격: 19,900원
메뉴: 갓양념켄치밥세트, 가격: 7,400원
메뉴: 데리야끼켄치밥세트, 가격: 7,400원
메뉴: 갓양념켄치밥콤보, 가격: 6,400원
메뉴: 데리야끼켄치밥콤보, 가격: 6,400원
메뉴: 갓양념켄치밥, 가격: 5,200원
메뉴: 데리야끼켄치밥, 가격: 5,200원
메뉴: 비스켓박스(4EA), 가격: 10,400원
메뉴: 에그타르트박스(4EA), 가격: 9,200원
메뉴: 상시)커넬데리야끼세트, 가격: 6,700원
메뉴: 상시)커넬오리지널세트, 가격: 6,400원
메뉴: 상시)커넬데리야끼, 가격: 4,500원
메뉴: 상시)커넬오리지널, 가격: 4,200원
메뉴: 갓양념통다리3조각세트, 가격: 13,000원
메뉴: 핫크리스피통다리3조각세트, 가격: 12,100원
메뉴: 갓양념통다리8조각, 가격: 27,000원
메뉴: 갓양념통다리5조각, 가격: 17,700원
메뉴: 갓양념통다리3조각, 가격: 10,800원
메뉴: 갓양념통다리1조각, 가격: 3,700원
메뉴: 갓양념치킨 8조각, 가격: 26,200원
메뉴: 갓양념치킨 5조각, 가격: 17,200원
메뉴: 갓양념치킨 3조각, 가격: 10,500원
메뉴: 갓양념치킨 1조각, 가격: 3,600원
메뉴: 핫크리스피통다리8조각, 가격: 24,800원
메뉴: 핫크리스피통다리5조각, 가격: 16,200원
메뉴: 핫크리스피통다리3조각, 가격: 9,900원
메뉴: 핫크리스피통다리1조각, 가격: 3,500원
메뉴: 오리지널치킨 8조각, 가격: 24,000원
메뉴: 오리지널치킨 5조각, 가격: 15,700원
메뉴: 오리지널치킨 3조각, 가격: 9,600원
메뉴: 오리지널치킨 1조각, 가격: 3,400원
메뉴: 핫크리스피치킨 8조각, 가격: 24,000원
메뉴: 핫크리스피치킨 5조각, 가격: 15,700원
메뉴: 핫크리스피치킨 3조각, 가격: 9,600원
메뉴: 핫크리스피치킨 1조각, 가격: 3,400원
메뉴: 징거더블다운통다리박스, 가격: 13,500원
메뉴: 칠리모짜징거통다리박스, 가격: 13,200원
메뉴: 치즈징거통다리박스, 가격: 11,600원
메뉴: 징거BLT박스, 가격: 11,600원
메뉴: 징거타워박스, 가격: 11,400원
메뉴: 칠리징거통다리박스, 가격: 11,200원
메뉴: 클래식징거통다리박스, 가격: 10,900원
메뉴: 징거더블다운통다리세트, 가격: 11,400원
메뉴: 칠리모짜징거통다리세트, 가격: 11,100원
메뉴: 징거박스, 가격: 10,500원
메뉴: 치즈징거통다리세트, 가격: 9,500원
메뉴: 징거BLT세트, 가격: 9,500원
메뉴: 징거타워세트, 가격: 9,300원
메뉴: 칠리징거통다리세트, 가격: 9,100원
메뉴: 클래식징거통다리세트, 가격: 8,800원
메뉴: 징거세트, 가격: 8,400원
메뉴: 트위스터세트, 가격: 6,800원
메뉴: 징거더블다운통다리, 가격: 9,200원
메뉴: 칠리모짜징거통다리, 가격: 8,900원
메뉴: 치즈징거통다리, 가격: 7,300원
메뉴: 징거BLT, 가격: 7,300원
메뉴: 징거타워, 가격: 7,100원
메뉴: 칠리징거통다리, 가격: 6,900원
메뉴: 클래식징거통다리, 가격: 6,600원
메뉴: 징거, 가격: 6,200원
메뉴: 트위스터, 가격: 4,600원
메뉴: 닭껍질튀김, 가격: 3,600원
메뉴: 텐더4조각, 가격: 5,900원
메뉴: 텐더2조각, 가격: 3,200원
메뉴: 너겟8조각, 가격: 5,000원
메뉴: 너겟4조각, 가격: 2,600원
메뉴: 프렌치프라이(L), 가격: 3,000원
메뉴: 프렌치프라이(M), 가격: 2,400원
메뉴: 버터 비스켓, 가격: 2,600원
메뉴: 에그타르트, 가격: 2,300원
메뉴: 롱치즈스틱, 가격: 2,300원
메뉴: 코울슬로, 가격: 2,100원
메뉴: 콘샐러드, 가격: 2,100원
메뉴: 갓양념소스, 가격: 700원
메뉴: 스모키머스타드소스, 가격: 700원
메뉴: 스파이시마요소스, 가격: 700원
메뉴: 그레이비소스, 가격: 700원
메뉴: 스위트칠리소스, 가격: 700원
메뉴: 살사소스, 가격: 300원
메뉴: 딸기잼, 가격: 300원
메뉴: 페트콜라(500ml), 가격: 2,700원
메뉴: 코카콜라(L), 가격: 2,600원
메뉴: 코크제로(L), 가격: 2,600원
메뉴: 스프라이트(L), 가격: 2,600원
메뉴: 스프라이트제로(L), 가격: 2,600원
메뉴: 환타오렌지(L), 가격: 2,600원
메뉴: 코카콜라(M), 가격: 2,300원
메뉴: 코크제로(M), 가격: 2,300원
메뉴: 스프라이트(M), 가격: 2,300원
메뉴: 스프라이트제로(M), 가격: 2,300원
메뉴: 오렌지주스, 가격: 2,300원
메뉴: 환타오렌지(M), 가격: 2,300원
메뉴: 핫초코, 가격: 2,300원
메뉴: 아이스초코, 가격: 2,300원
메뉴: ICE아메리카노(L), 가격: 2,400원
메뉴: ICE아메리카노(M), 가격: 1,800원
메뉴: 아메리카노(M), 가격: 1,800원
메뉴: 캔콜라(245ml), 가격: 2,100원
메뉴: 생수, 가격: 1,000원"
독도쭈꾸미,주꾸미요리,별점 4.42,방문자 리뷰 711,블로그 리뷰 183,경기 수원시 영통구 매영로345번길 7 영통트리플렉스,0.514,"메뉴: 쭈꾸미복음, 가격: 13,500원
메뉴: 쭈꾸미삼겹살, 가격: 15,000원
메뉴: 쭈꾸미닭갈비, 가격: 15,000원
메뉴: 쭈꾸미새우, 가격: 16,000원
메뉴: 점심 특선 쭈꾸미덮밥, 가격: 9,500원
메뉴: 치즈퐁듀, 가격: 5,000원
메뉴: 에이드(자몽,청포도,불루베리), 가격: 5,000원
메뉴: 계란찜, 가격: 2,000원
메뉴: 음료수, 가격: 2,000원"
호우덴,돈가스,별점 4.47,방문자 리뷰 498,블로그 리뷰 174,경기 수원시 영통구 봉영로 1569 뉴월드프라자 1층 127호,0.479,"메뉴: 코돈브르, 가격: 12,000원
메뉴: 매운철판돈까스, 가격: 12,000원
메뉴: 호우덴 정식 A Set, 가격: 12,500원
메뉴: 호우덴 정식 B Set, 가격: 14,500원
메뉴: 모밀정식, 가격: 11,500원
메뉴: 우동정식, 가격: 10,500원
메뉴: 어린이정식, 가격: 9,000원
메뉴: 카레정식, 가격: 12,500원
메뉴: 대구까스, 가격: 11,500원
메뉴: 히레까스, 가격: 10,000원
메뉴: 특모밀, 가격: 11,000원"
1992대패짚,"육류,고기요리",0.0,방문자 리뷰 311,블로그 리뷰 383,경기 수원시 영통구 청명남로28번길 7 101호,0.308,"메뉴: 짚불 대패 100g, 가격: 5,900원
메뉴: 대 패 100g, 가격: 4,900원
메뉴: 짚불 목살 100g, 가격: 5,900원
메뉴: 짚불 우삼겹 100g, 가격: 6,900원
메뉴: 짚불 삼겹살 100g, 가격: 6,900원
메뉴: 🍽️사이드메뉴🍽️, 가격: 변동
메뉴: 된장찌개, 가격: 4,000원
메뉴: 된장밥, 가격: 5,000원
메뉴: 물냉면, 가격: 6,000원
메뉴: 비빔냉면, 가격: 6,000원
메뉴: 게내장볶음밥, 가격: 8,000원
메뉴: 땡초라면, 가격: 5,000원
메뉴: 김치말이국수, 가격: 6,000원
메뉴: 계란찜, 가격: 5,000원
메뉴: 누룽지, 가격: 5,000원"
홍호아 영통점,베트남음식,별점 4.36,방문자 리뷰 829,블로그 리뷰 260,경기 수원시 영통구 매영로345번길 7 2층 홍호아영통점,0.373,"메뉴: 껌가, 가격: 11,900원
메뉴: 껌승, 가격: 11,900원
메뉴: 분짜, 가격: 14,900원
메뉴: 짜조, 가격: 7,900원
메뉴: 양지쌀국수, 가격: 9,900원
메뉴: 차돌쌀국수, 가격: 12,900원
메뉴: 계란치즈반미, 가격: 7,900원
메뉴: 직화바베큐반미, 가격: 8,900원
메뉴: 치킨반미, 가격: 7,900원
메뉴: 불고기반미, 가격: 7,900원
메뉴: 아메리카노(ICE/HOT), 가격: 2,000원
메뉴: 탄산음료, 가격: 2,000원
메뉴: 매운쌀국수, 가격: 10,900원
메뉴: 왕갈비쌀국수, 가격: 14,900원
메뉴: 오렌지주스, 가격: 1,500원"
술막포차,술집,0.0,방문자 리뷰 141,블로그 리뷰 133,경기 수원시 영통구 반달로35번길 19 1층 101호,0.306,"메뉴: 마늘폭탄찜갈비(1인), 가격: 13,000원
메뉴: 돼지갈비전골(1인), 가격: 15,000원
메뉴: 임연수 통구이 +껍질쌈, 가격: 24,000원
메뉴: 돼지 아롱사태 수육, 가격: 24,000원
메뉴: 삼겹 불제육, 가격: 24,000원
메뉴: 모듬 조개탕, 가격: 23,000원
메뉴: 장칼 순두부, 가격: 18,000원
메뉴: 스팸마요 김치전, 가격: 16,000원
메뉴: 강원도 감자전, 가격: 15,000원
메뉴: 왕두부김치, 가격: 15,000원
메뉴: 술막토닉, 가격: 6,000원"
구노포차 영통점,포장마차,0.0,방문자 리뷰 69,블로그 리뷰 35,경기 수원시 영통구 청명남로28번길 20 1층 107호,0.387,"메뉴: 삼치(중~특대), 가격: 변동
메뉴: 옛날통닭, 가격: 18,000원
메뉴: 미치겠닭(구 쫄닭, 닭볶음탕), 가격: 28,000원"
한계령,"해물,생선요리",별점 4.63,방문자 리뷰 184,블로그 리뷰 24,경기 수원시 영통구 청명북로7번길 1,0.511,"메뉴: 생태찌개, 가격: 15,000원
메뉴: 대구탕, 가격: 15,000원
메뉴: 코다리해물찜 중, 가격: 30,000원
메뉴: 갈치조림 小, 가격: 28,000원
메뉴: 보리굴비정식, 가격: 22,000원
메뉴: 녹두빈대떡, 가격: 13,000원
메뉴: 코다리해물찜 대, 가격: 41,000원
메뉴: 코다리묵은지구이, 가격: 11,000원
메뉴: 갈치조림 大, 가격: 48,000원
메뉴: 갈치조림 中, 가격: 38,000원"
오성수산,생선회,별점 4.12,방문자 리뷰 196,블로그 리뷰 45,경기 수원시 영통구 청명남로28번길 20 2층 207호,0.296,"메뉴: 참돔, 가격: 변동
메뉴: 농어, 가격: 변동
메뉴: 모듬회, 가격: 변동
메뉴: 우럭, 가격: 변동
메뉴: 광어, 가격: 변동"
서울24시감자탕해장국,한식,0.0,방문자 리뷰 826,블로그 리뷰 84,경기 수원시 영통구 청명남로 48,0.477,"메뉴: 등뼈찜 소, 가격: 39,000원
메뉴: 우거지감자탕 소, 가격: 30,000원
메뉴: 묵은지감자탕 소, 가격: 33,000원
메뉴: 뼈해장국, 가격: 10,000원
메뉴: 선지해장국, 가격: 10,000원
메뉴: 순대국, 가격: 10,000원"
보용만두 영통점,"칼국수,만두",별점 4.25,방문자 리뷰 400,블로그 리뷰 48,경기 수원시 영통구 영일로 16 1층,0.0,"메뉴: 군만두, 가격: 8,000원
메뉴: 쫄면, 가격: 9,000원
메뉴: 고기손만두, 가격: 7,500원
메뉴: 김치손만두, 가격: 7,500원
메뉴: 김치군만두, 가격: 8,500원
메뉴: 만두야채무침, 가격: 10,000원
메뉴: 고기만두국, 가격: 9,000원
메뉴: 김치만두국, 가격: 9,000원
메뉴: 만두국, 가격: 9,000원
메뉴: 떡만두국, 가격: 9,000원
메뉴: 떡국, 가격: 9,000원
메뉴: 비빕밥, 가격: 8,500원
메뉴: 제육덮밥, 가격: 9,000원
메뉴: 비빔냉면, 가격: 9,000원
메뉴: 물냉면, 가격: 9,000원"
경성주막1929 수원영통점,이자카야,별점 4.23,방문자 리뷰 423,블로그 리뷰 47,경기 수원시 영통구 청명남로 31,0.344,"메뉴: 오꼬노미야끼, 가격: 10,000원
메뉴: 차돌숙주철판볶음, 가격: 14,000원
메뉴: 통오징어해물짬뽕, 가격: 18,000원
메뉴: 통마늘똥집볶음, 가격: 12,000원
메뉴: 매콤국물떡볶이, 가격: 9,000원
메뉴: 오꼬노미야끼, 가격: 10,000원
메뉴: 김치오꼬노미야끼, 가격: 11,000원
메뉴: 치즈오꼬노미야끼, 가격: 12,000원
메뉴: 삼겹숙주철판볶음, 가격: 13,000원
메뉴: 차돌숙주철판볶음, 가격: 14,000원
메뉴: 참치마요계란말이, 가격: 13,000원
메뉴: 통마늘똥집볶음, 가격: 12,000원
메뉴: 와사비삼겹두부김치, 가격: 13,000원
메뉴: 경성감바스, 가격: 14,000원
메뉴: 소고기 타다끼, 가격: 14,000원
메뉴: 매콤국물떡볶이, 가격: 9,000원
메뉴: 매콤차돌떡볶이, 가격: 13,000원
메뉴: 경성소곱떡, 가격: 20,000원
메뉴: 순살곱도리탕, 가격: 24,000원
메뉴: 올때메로나화채, 가격: 14,000원
메뉴: 홍합조개탕, 가격: 12,000원
메뉴: 통돼지김치찌개, 가격: 12,000원
메뉴: 유부모듬어묵탕, 가격: 15,000원
메뉴: 매콤차돌해장쌀국수, 가격: 15,000원
메뉴: 매콤홍합어묵탕, 가격: 16,000원
메뉴: 어니언갈비후라이, 가격: 10,000원
메뉴: 치킨가라아게, 가격: 9,000원
메뉴: 새우튀김(5P), 가격: 10,000원
메뉴: 먹태, 가격: 14,000원
메뉴: 오다리튀김, 가격: 9,000원
메뉴: 모듬꼬치(14p), 가격: 24,000원
메뉴: 닭껍질꼬치(4p), 가격: 5,500원
메뉴: 염통꼬치(2p), 가격: 4,500원
메뉴: 마늘꼬치(3p), 가격: 3,500원
메뉴: 은행꼬치(4p), 가격: 3,500원
메뉴: 오징어숙회, 가격: 9,000원
메뉴: 감자버터구이, 가격: 4,000원
메뉴: 큐브수박, 가격: 8,000원
메뉴: 큐브골드파인애플, 가격: 8,000원
메뉴: 파인애플 샤베트, 가격: 6,000원
메뉴: 콜라(500ml), 가격: 2,500원
메뉴: 사이다(500ml), 가격: 2,500원
메뉴: 토닉워터, 가격: 2,500원"
세종참숯돼지갈비 본점,돼지고기구이,별점 4.4,방문자 리뷰 276,블로그 리뷰 94,경기 수원시 영통구 청명남로4번길 5-16,0.446,"메뉴: 돼지양념갈비(국내산 암돼지), 가격: 17,000원
메뉴: 돼지생갈비(국내산 암돼지), 가격: 19,000원
메뉴: 쉐프 메밀소바(비빔/물), 가격: 9,000원
메뉴: 평일,주말 점심특선, 가격: 13,000원
메뉴: 계란찜, 가격: 5,000원
메뉴: 된장찌개, 가격: 3,000원
메뉴: 공기밥, 가격: 1,000원"
돼통령 영통역점,돼지고기구이,0.0,방문자 리뷰 157,블로그 리뷰 79,경기 수원시 영통구 반달로 31 1층,0.32,"메뉴: 돼통령 모둠한판 중 550g, 가격: 39,000원
메뉴: 돼통령 모둠한판 대 800g, 가격: 56,000원
메뉴: 돼통령 모둠한판 왕 1king, 가격: 69,000원
메뉴: 통삼겹 한판 500g, 가격: 38,000원
메뉴: 볶은밥+계란, 가격: 3,000원"
착한낙지 영통점,낙지요리,별점 4.36,방문자 리뷰 741,블로그 리뷰 72,경기 용인시 기흥구 덕영대로 1811-3,0.445,"메뉴: (매출1위)낙지볶음덮밥(2인분(공기밥포함)), 가격: 30,000원
메뉴: (매출1위)낙지볶음덮밥(3인분(공기밥포함)), 가격: 45,000원
메뉴: (기력충전)산낙지 연포탕(비조리)(중), 가격: 60,000원
메뉴: (기력충전)산낙지 연포탕(비조리)(대), 가격: 80,000원
메뉴: (피로회복)산낙지 전골(비조리)(중), 가격: 60,000원
메뉴: (매출1위)낙지볶음덮밥(2인분(공기밥포함)), 가격: 30,000원
메뉴: (매출1위)낙지볶음덮밥(3인분(공기밥포함)), 가격: 45,000원
메뉴: (여심저격)낙지해물파전, 가격: 19,000원
메뉴: (매니아추천)산낙지볶음덮밥(1인분(산낙지한마리)), 가격: 26,000원
메뉴: (기력충전)산낙지 연포탕(비조리)(중), 가격: 60,000원
메뉴: (기력충전)산낙지 연포탕(비조리)(대), 가격: 80,000원
메뉴: (피로회복)산낙지 전골(비조리)(중), 가격: 60,000원
메뉴: (피로회복)산낙지 전골(비조리)(대), 가격: 80,000원
메뉴: (단골추천)낙지 해물찜(중), 가격: 50,000원
메뉴: 통만두, 가격: 6,000원
메뉴: 어린이 주먹밥, 가격: 5,000원
메뉴: 공기밥, 가격: 1,000원
메뉴: 칼국수 사리, 가격: 3,000원
메뉴: 소면사리, 가격: 2,000원
메뉴: 팹시콜라, 가격: 2,000원
메뉴: 칠성사이다, 가격: 2,000원
메뉴: 환타(파인), 가격: 2,000원"
뜨돈 수원영통점,돈가스,0.0,방문자 리뷰 501,블로그 리뷰 139,경기 수원시 영통구 반달로 102 1층,0.282,"메뉴: 뜨돈 모둠가스, 가격: 15,900원
메뉴: 뜨돈 돈가스, 가격: 12,900원
메뉴: 뜨돈 치즈가스, 가격: 13,900원
메뉴: 뜨돈 고구마 치즈가스, 가격: 14,900원
메뉴: 뜨돈 옛날돈가스, 가격: 10,900원
메뉴: 베이컨 크림 스파게티, 가격: 14,900원
메뉴: 뜨돈 제육볶음 우동, 가격: 14,900원
메뉴: 쉬림프 로제 짬뽕 파스타, 가격: 11,900원
메뉴: 김치 뜨동 세트, 가격: 12,900원
메뉴: 김치 뜨동 [단품], 가격: 8,900원
메뉴: [신메뉴] 뚝배기 뜨돈가스, 가격: 12,900원
메뉴: 뜨돈 치킨가스, 가격: 13,900원
메뉴: 뜨돈 카레가스, 가격: 12,900원
메뉴: 샐러드 돈가스, 가격: 13,900원
메뉴: 쉬림프 크림 파스타, 가격: 11,900원"
빨강호랭이 영통점,종합분식,별점 4.42,방문자 리뷰 186,블로그 리뷰 91,경기 수원시 영통구 청명로 19,0.0,"메뉴: 호랭이떡볶이(맵기조절x), 가격: 4,000원
메뉴: 순대(내장포함), 가격: 5,000원
메뉴: 모듬튀김 (5개), 가격: 4,000원
메뉴: 통다리치킨1P, 가격: 4,000원
메뉴: 호랭이떡볶이(맵기조절x), 가격: 4,000원
메뉴: 떡볶이 국물(국물만 떡 2~5개), 가격: 2,500원
메뉴: 순대볶음, 가격: 7,000원
메뉴: 치즈스틱( 3개), 가격: 2,000원
메뉴: 호랭이세트(떡볶이+순대(내장포함)+주먹밥+속초오뎅)(2~3인분), 가격: 16,500원
메뉴: 세트1(떡+튀+순+오)(2~3인분), 가격: 16,000원
메뉴: 범벅세트(호랭이 떡볶이+튀김+순대만+속초오뎅)(2~3인분), 가격: 16,000원
메뉴: 1인세트(떡+튀+순대(내장)+콜라500ml)(1인분), 가격: 14,000원
메뉴: 덮밥세트(삼겹덮밥 + (소)오뎅 + 콜라 500ml)(1인분), 가격: 11,000원
메뉴: 사이다(500ml), 가격: 2,000원
메뉴: 사이다(1.25L), 가격: 3,000원
메뉴: 콜라 (1.25L), 가격: 3,000원
메뉴: 콜라 (500ml), 가격: 2,000원
메뉴: 미란타오렌지제로(뚱캔), 가격: 1,500원"
